# gid, cellid, swcid, cloneid, SWC file path, position&rotation file, Synapse information file
$ CELLS 400
$ PN 50
200000 2 0 0 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200000syn.dat
200001 2 0 1 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200001syn.dat
200002 2 0 2 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200002syn.dat
200003 2 0 3 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200003syn.dat
200004 2 0 4 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200004syn.dat
200005 2 0 5 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200005syn.dat
200006 2 0 6 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200006syn.dat
200007 2 0 7 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200007syn.dat
200008 2 0 8 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200008syn.dat
200009 2 0 9 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200009syn.dat
200010 2 0 10 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200010syn.dat
200011 2 0 11 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200011syn.dat
200012 2 0 12 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200012syn.dat
200013 2 0 13 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200013syn.dat
200014 2 0 14 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200014syn.dat
200015 2 0 15 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200015syn.dat
200016 2 0 16 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200016syn.dat
200017 2 0 17 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200017syn.dat
200018 2 0 18 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200018syn.dat
200019 2 0 19 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200019syn.dat
200020 2 0 20 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200020syn.dat
200021 2 0 21 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200021syn.dat
200022 2 0 22 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200022syn.dat
200023 2 0 23 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200023syn.dat
200024 2 0 24 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200024syn.dat
200025 2 0 25 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200025syn.dat
200026 2 0 26 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200026syn.dat
200027 2 0 27 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200027syn.dat
200028 2 0 28 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200028syn.dat
200029 2 0 29 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200029syn.dat
200030 2 0 30 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200030syn.dat
200031 2 0 31 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200031syn.dat
200032 2 0 32 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200032syn.dat
200033 2 0 33 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200033syn.dat
200034 2 0 34 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200034syn.dat
200035 2 0 35 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200035syn.dat
200036 2 0 36 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200036syn.dat
200037 2 0 37 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200037syn.dat
200038 2 0 38 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200038syn.dat
200039 2 0 39 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200039syn.dat
200040 2 0 40 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200040syn.dat
200041 2 0 41 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200041syn.dat
200042 2 0 42 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200042syn.dat
200043 2 0 43 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200043syn.dat
200044 2 0 44 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200044syn.dat
200045 2 0 45 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200045syn.dat
200046 2 0 46 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200046syn.dat
200047 2 0 47 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200047syn.dat
200048 2 0 48 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200048syn.dat
200049 2 0 49 ../input/swc/050622_4_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/200049syn.dat
$ LN 350
300000 3 0 0 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300000syn.dat
300001 3 0 1 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300001syn.dat
300002 3 0 2 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300002syn.dat
300003 3 0 3 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300003syn.dat
300004 3 0 4 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300004syn.dat
300005 3 0 5 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300005syn.dat
300006 3 0 6 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300006syn.dat
300007 3 0 7 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300007syn.dat
300008 3 0 8 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300008syn.dat
300009 3 0 9 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300009syn.dat
300010 3 0 10 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300010syn.dat
300011 3 0 11 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300011syn.dat
300012 3 0 12 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300012syn.dat
300013 3 0 13 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300013syn.dat
300014 3 0 14 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300014syn.dat
300015 3 0 15 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300015syn.dat
300016 3 0 16 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300016syn.dat
300017 3 0 17 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300017syn.dat
300018 3 0 18 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300018syn.dat
300019 3 0 19 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300019syn.dat
300020 3 0 20 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300020syn.dat
300021 3 0 21 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300021syn.dat
300022 3 0 22 ../input/swc/040823_5_sn_bestrigid0106_mkRegion.swc none ../input/synapse_info/400cells/300022syn.dat
